english,translate
"66%% Chance to Steal Life on Critical Hit
+50 Power
+40 Ferocity
+10%% Karma
+5%% All Experience Gained
+20%% Magic Find
+20%% Gold Find
+10%% WXP Gained","66%% шанс украсть здоровье при критическом ударе
+50 силы
+40 ярости
+10%% кармы
+5%% ко всему получаемому опыту
+20%% к шансу получения магических предметов
+20%% к шансу найти золото
+10%% очков опыта"
"66%% Chance to Steal Life on Critical Hit
+50 Power
+40 Precision
+10%% Karma
+5%% All Experience Gained
+20%% Magic Find
+20%% Gold Find
+10%% WXP Gained","66%% Шанс украсть жизнь при критическом ударе  
+50 Мощи  
+40 Точности  
+10%% Кармы  
+5%% Всего опыта получено  
+20%% Магического поиска  
+20%% Золотого поиска  
+10%% Получаемых WXP"
"66%% Chance to Steal Life on Critical Hit
+80 Expertise
+60 Condition Damage
+10%% Karma
+5%% All Experience Gained
+20%% Magic Find
+20%% Gold Find
+10%% WXP Gained","66%% шанс украсть здоровье при критическом ударе
+80 к мастерству
+60 урона от состояний
+10%% кармы
+5%% ко всему получаемому опыту
+20%% к шансу нахождения магических предметов
+20%% к шансу найти золото
+10%% очков опыта"
"<c=@flavor>""Quaggan do work, quaggan get paid. Quaggan is told this is how the world works.""
—Loonaloo</c>","<c=@flavor>Квагган работает, квагган получает плату. Кваггану говорят, что так устроен мир.  
—Луналу</c>"
"<c=@flavor>""Such things we could learn!""
—Keadin</c>","<c=@flavor>«Мы могли бы многому научиться!»
— Кеадин</c>"
"<c=@flavor>""With a hero like you around, the Flame Legion doesn't stand a chance.""
—Corva Sharpclaw</c>","<c=@flavor>«С таким героем, как ты, рядом у Flame Legion нет шансов».
—Corva Sharpclaw</c>"
"<c=@flavor>""You can read between the lines. More harnesses than dolyaks."",
—Warmaster Jofast</c>","<c=@flavor>«Вы умеете читать между строк. Больше упряжи, чем дольяков».
—Warmaster Jofast</c>"
"<c=@flavor>A forbidden city. A forbidden love.</c>,
'Found in Lion''s Arch.'","<c=@flavor>Запретный город. Запретная любовь.</c>,
'Найдено во Львиной Арке.'"
"<c=@flavor>Doppelklicken, um eine accountgebundene Belohnung auszuwählen.</c>","<c=@flavor>Дважды щёлкните, чтобы выбрать привязанную к учётной записи награду.</c>"
"<c=@flavor>This weapon is used to craft the legendary greatsword Sunrise.,
Combine this weapon in the Mystic Forge with:,Соедините это оружие в Мистической кузнице с:
• 1 Gift of Sunrise,
• 1 Gift of Mastery,
• 1 Gift of Fortune</c>","<c=@flavor>Это оружие используется для создания легендарного двуручного меча «Восход».,
Соедините это оружие в Мистической кузнице с:,Соедините это оружие в Мистической кузнице с:
• 1 Дар Восхода,
• 1 Дар Мастерства,
• 1 Дар Удачи</c>"
?Motin!,? Мотин!
?Ojo!,?Ойо!
"A book of homestead decoration recipes needed to craft benches, chairs
A book of homestead decoration recipes needed to craft books.,'Книга рецептов украшений для усадьбы, необходимых для создания книг.'
A book of homestead decoration recipes needed to craft cushions.,'Книга рецептов украшений для усадьбы, необходимых для создания подушек.'
A book of homestead decoration recipes needed to craft guild arena items.,'Книга рецептов украшений для усадьбы, необходимых для создания предметов гильдейской арены.'
A book of homestead decoration recipes needed to craft hedge mazes.,'Книга рецептов украшений для усадьбы, необходимых для создания живых изгородей-лабиринтов.'
A book of homestead decoration recipes needed to craft lights.,'Книга рецептов украшений для усадьбы, необходимых для создания светильников.'
A book of homestead decoration recipes needed to craft lion statues.,'Книга рецептов украшений для усадьбы, необходимых для создания статуй львов.'
A book of homestead decoration recipes needed to craft miscellaneous items.,'Книга рецептов украшений для усадьбы, необходимых для создания прочих предметов.'
A book of homestead decoration recipes needed to craft objects from Amnytas.","Книга рецептов украшений для усадьбы, необходимых для создания скамеек, стульев
Книга рецептов украшений для усадьбы, необходимых для создания книг.,'Книга рецептов украшений для усадьбы, необходимых для создания книг.'
Книга рецептов украшений для усадьбы, необходимых для создания подушек.,'Книга рецептов украшений для усадьбы, необходимых для создания подушек.'
Книга рецептов украшений для усадьбы, необходимых для создания предметов гильдейской арены.,'Книга рецептов украшений для усадьбы, необходимых для создания предметов гильдейской арены.'
Книга рецептов украшений для усадьбы, необходимых для создания живых изгородей-лабиринтов.,'Книга рецептов украшений для усадьбы, необходимых для создания живых изгородей-лабиринтов.'
Книга рецептов украшений для усадьбы, необходимых для создания светильников.,'Книга рецептов украшений для усадьбы, необходимых для создания светильников.'
Книга рецептов украшений для усадьбы, необходимых для создания статуй львов.,'Книга рецептов украшений для усадьбы, необходимых для создания статуй львов.'
Книга рецептов украшений для усадьбы, необходимых для создания прочих предметов.,'Книга рецептов украшений для усадьбы, необходимых для создания прочих предметов.'
Книга рецептов украшений для усадьбы, необходимых для создания предметов из Амнитаса."
"A device for stabilizing unstable magic rifts.,
Double-click to equip.","Устройство для стабилизации нестабильных магических разрывов.
Дважды щёлкните, чтобы экипировать."
"A gift used to create legendary weapons.,'Подарок, используемый для создания легендарного оружия.'
Acquired from fully exploring all Central Tyrian maps.","Подарок, используемый для создания легендарного оружия.
Получается при полном исследовании всех карт Центрального Тирии."
"A gift used to create legendary weapons.,'Подарок, используемый для создания легендарного оружия.'
Purchased from dungeon vendors for 500 Tales of Dungeon Delving.","Подарок, используемый для создания легендарного оружия.
Приобретено у торговцев в подземельях за 500 Сказаний о подземельях."
"A gift used to create the legendary staff The Bifrost.,
Made by combining these items in the Mystic Forge:,
• 1 Gift of Energy,
• 1 Gift of Color,• 1 Дар цвета
• 100 Icy Runestones,
• 1 Superior Sigil of Nullification","Дар, используемый для создания легендарного посоха «Бифрост».,
Создаётся путём объединения этих предметов в Мистической кузнице:,
• 1 Дар энергии,
• 1 Дар цвета,• 1 Дар цвета,
• 100 Ледяных рунных камней,
• 1 высший сигил обнуления"
"A humming emanates from this orb. It could be amplified with an additional source of Chaotic Radiation.
Double-click to show.","От этой сферы исходит гул. Его можно усилить дополнительным источником хаотического излучения.
Дважды щёлкните, чтобы показать."
"A map to your hidden tiger den.
Double-click to read.","Карта к вашему тайному тигриному логову.
Дважды щёлкните, чтобы прочитать."
"A skyscale's strength is strongly tied to the amount of care it receives as a hatchling.
Combine 1 Blue Skyscale Hatchling with 2 Gray Skyscale Hatchlings and 4 Unidentified Dyes in the Mystic Forge to create a Green Skyscale Hatchling.","Сила скайскейла напрямую зависит от того, сколько заботы он получает в детстве.
Соедините 1 голубого детёныша скайскейла с 2 серыми детёнышами скайскейла и 4 неопознанными красками в Mystic Forge, чтобы создать зелёного детёныша скайскейла."
"A skyscale's strength is strongly tied to the amount of care it receives as a hatchling.
Combine 1 Gold, 1 Red, and 1 White Skyscale Hatchling with 20 Unidentified Dyes in the Mystic Forge to create an Ember Skyscale Hatchling.","Сила скайскейла напрямую зависит от того, сколько заботы он получает в детстве.
Соедините 1 золотого, 1 красного и 1 белого детёныша скайскейла с 20 неопознанными красками в Mystic Forge, чтобы создать огненного детёныша скайскейла."
"A sliver of potential solidified from the Mists.,
Use 12 petals to crystalize a Teal Bloom.,
<c=@reminder>May be sold to vendors.</c>","Осколок потенциала, затвердевший из Туманов.,
Используйте 12 лепестков, чтобы кристаллизовать бирюзовый цветок.,
<c=@reminder>Можно продать торговцам.</c>"
"Acquired by completing the Eternity's Garden Mastery achievement.
Trade to alliance field quartermasters in Castora for a Forge Guard's Cuirass.","Получается за выполнение достижения «Мастерство Сада вечности».
Обменяйте у полевых интендантов альянса в Касторе на кирасу стража горна."
"Acquired occasionally from jumping puzzles in Starlit Weald.
Trade to alliance field quartermasters in Castora for a pair of Extremis Boots.","Иногда выпадает за головоломки-прыгалки в Starlit Weald.
Обменяйте у полевых интендантов альянса в Касторе на сапоги «Экстремис»."
"Acquired occasionally from the Hammerhart Rumble! world boss event in Shipwreck Strand.,
'Trade to alliance field quartermasters in Castora for a Restless Captain''s Coat.'","Получается изредка от мирового босса «Грохот Молотобойца!» в локации Shipwreck Strand.,
'Обменяйте у полевых интендантов альянса в Касторе на Куртка Беспокойного капитана.'"
"Activate a memory crystal while riding on your skyscale.

<c=@Reminder>Hint: Somewhere near the Mordant Crescent Great Hall in the Domain of Istan.</c>","Активируйте кристалл памяти, находясь на вашем скайскейле.

<c=@Reminder>Подсказка: Где-то возле Великого зала Едкого Полумесяца в Domain of Istan.</c>"
"Activate this to unlock the ability to use a glider. 

With access to Guild Wars 2: Heart of Thorns, you can further improve your gliding abilities.","Активируйте эту опцию, чтобы получить возможность использовать планер.

Приобретя дополнение Guild Wars 2: Сердце Терний, вы сможете улучшить свои умения полёта."
Amie Sylvari,Ами Сильвари
"An esoteric artifact of a bygone age, it was originally designed to transfer essence past emotional blockages via constant and gradual microtransmutations.

It was shattered and discarded when someone asked the inventor, ""Why don't you just tell them how you feel instead?""","Это эзотерический артефакт давно ушедшей эпохи, изначально созданный для передачи сущности сквозь эмоциональные барьеры посредством постоянных и постепенных микротрансмутаций.

Его разбили и выбросили, когда кто-то спросил изобретателя: «Почему бы тебе просто не сказать им о своих чувствах?»"
Apparence[s] de dague norn,[Облик|Облика|Обликов] норнского кинжала
"Applenook's never looked better, thanks to you. The other day I was strolling through my corn field and couldn't believe the difference. You've done great things for us, thank you.

—Milton Book","Applenook ещё никогда не выглядел лучше, спасибо вам. На днях я прогуливался по своему кукурузному полю и не мог поверить в разницу. Вы сделали для нас великие дела, спасибо.

—Milton Book"
"Arina ,
892 Snow 0XV1,
Obscure","Арина ,
892 Снег 0XV1,
Неизвестный"
Ballon zum Kronpavillon,Воздушный шар до Королевского павильона
"Based on my findings, I believe uttering the following seer enchantments will help reground the steward's arcane tuning devices and sever the Inquest interference.  
  
If the steward has become irate, perform the following spell:  
*Sonno Lieve Frusto*  
  
If the steward has become confused, perform the following spell:  
*Lieve Frusto Sonno*","Основываясь на моих исследованиях, я полагаю, что произнесение следующих заклинаний провидца поможет восстановить связь аркановых устройств смотрителя и прервать вмешательство Инквеста.
  
Если распорядитель рассердился, произнесите следующее заклинание:
*Сонно Лив Фрусто*
  
Если распорядитель сбился с толку, произнесите следующее заклинание:
*Lieve Frusto Sonno*"
Besiegt 10 Gegner in der Janthir-Region,Победите 10 врагов в регионе Янтхир
"Branded pods are not edible.

Story Instance: Legacy","Брендированные капсулы нельзя есть.

Сюжетный инстанс: Наследие"
"Can be attained from the Forging Steel vision.
Trade to Berghild in Eye of the North for a helm.","Достаётся из видения «Forging Steel».
Обменяйте у Бергильд в Оке Севера на шлем."
"Can be attained from the Fraenir of Jormag in the Raven Sanctum.
Trade to Berghild in Eye of the North for gloves.","Достаётся с Фраенира Йормага в Святилище Ворона.
Обменяйте у Бергильд в Оке Севера на перчатки."
"Can be used in the Mystic Forge in place of Twilight to add the greatsword Eternity to your Legendary Armory.
<c=@warning>If you have two instances of Eternity unlocked in the armory, please contact Customer Support.</c>","Можно использовать в Mystic Forge вместо «Twilight», чтобы добавить двуручный меч «Eternity» в Легендарный арсенал.
<c=@warning>Если в арсенале открыты два экземпляра «Eternity», обратитесь в службу поддержки.</c>"
"Can contain gossamer and silk scraps.
Purchase from renown region karma merchants across the Crystal Desert with trade contracts.
Find trade contracts in chests and lost supplies.","Может содержать лоскуты паутинной ткани и шёлка.
Покупается за торговые контракты у торговцев кармы в регионах сердец почёта по всей Crystal Desert.
Торговые контракты находятся в сундуках и потерянных припасах."
"Can contain ingots of steel, platinum
Purchase from renown region karma merchants across the Crystal Desert with trade contracts.,Покупайте у торговцев кармы в регионах известности по всей Пустыне Хрусталя за торговые контракты.
Find trade contracts in chests and lost supplies.","Может содержать слитки стали или платины.
Покупайте у торговцев кармы в регионах известности по всей Пустыне Хрусталя за торговые контракты.
Находите торговые контракты в сундуках и потерянных припасах."
"Can contain linen and cotton scraps.,
Purchase from renown region karma merchants across the Crystal Desert with trade contracts.,Покупайте у торговцев кармы в регионах известности по всей Пустыне Хрусталя за торговые контракты.
Find trade contracts in chests and lost supplies.","Может содержать льняные и хлопковые лоскуты.,
Покупайте у торговцев кармы в регионах известности по всей Пустыне Хрусталя за торговые контракты.
Ищите торговые контракты в сундуках и потерянных припасах."
"Can harvest Ancient, Elder, and all lesser woods.
Gain snowflakes when gathering.","Рубит древнюю, старую и всю более простую древесину.
При сборе даёт снежинки."
"Can harvest Orichalcum, Mithril
Gain snowflakes when gathering.","Позволяет добывать орихалк и мифрил
При сборе даёт снежинки."
"Can harvest Orichalcum, Mithril, and all lesser metals.
Gain snowflakes when gathering.","Добывает орихалк, мифрил и все более простые металлы.
При сборе даёт снежинки."
"Canthan pendant that exclusively contains End of Dragons attribute combos.
<c=@flavor>These jade pendants found their way into the Mists shortly after Cantha reopened its borders.</c>","Кантанский кулон только с наборами характеристик из «Конца драконов».
<c=@flavor>Эти нефритовые кулоны попали в Туманы вскоре после того, как Кантха вновь открыла границы.</c>"
"Collect 100 Misty Cape Scraps.
Misty Cape Scraps are awarded from Strike Missions, Daily Strike achievements, and Weekly Emissary Chests in Eye of the North.","Соберите 100 обрывков туманной мантии.
Осколки туманной накидки можно получить за выполнение заданий в режиме «Удар», ежедневные достижения режима «Удар» и еженедельные сундуки эмиссара в локации «Глаз Севера»."
"Combine 25 Tales of Adventure, a Gift of Bones, a Memory of Bearkin's Victories, and a Memory of Bearkin Hunts to create a Gift of Recollector of Memories.

This item is acquired from the Klobjarne Geirr: Raid or Convergence Victories achievement.","Объедините 25 Сказаний о приключениях, Gift of Bones, Память о победах медвежьего народа и Память об охоте медвежьего народа, чтобы создать Дар собирателя воспоминаний.

Этот предмет получается за достижение «Klobjarne Geirr: победы в рейдах или схождениях»."
"Combine a Binding of the Dragon, a Draconic Tribute, a Salmon of Knowledge Backpack, and an Askur Camping Cookout Backpack (or the remnants of either) in the Mystic Forge to create the legendary precursor Orrax Contained.

Rewarded from completing the achievement Unknown Nightmares: Experiments in the Shadows.","Объедините Связку дракона, Драконью дань, Рюкзак «Лосось знаний» и рюкзак «Пикник в лагере Аскура» (или остатки любого из них) в Mystic Forge, чтобы создать легендарный прекурсор «Заточённый Орракс».

Награда за прохождение достижения «Неведомые кошмары: Эксперименты во тьме»."
"Combine a Gift of Embracing Refuge, a Gift of Condensed Might, a Gift of Condensed Magic, and 38 Mystic Clovers in the Mystic Forge to create the Gift of the Homesteader.

Created in the Mystic Forge by combining:
• 250 Refined Metal
• 250 Refined Fiber
• 250 Refined Wood
• 250 Shards of the Homestead","Объедините Gift of Embracing Refuge, Дар концентрированной мощи, Дар концентрированной магии и 38 мистических трилистников в Mystic Forge, чтобы создать Gift of the Homesteader.

Создаётся в Mystic Forge путём объединения:
• 250 Очищенного металла
• 250 Очищенного волокна
• 250 Очищенной древесины
• 250 Осколков дома"
"Combine a Gift of Janthir Wilds, a Gift of the Homesteader, a Gift of Klobjarne Geirr, and Nyr Hrammr in the Mystic Forge to create the legendary spear Klobjarne Geirr.

Created in the Mystic Forge by combining:
• 1 Gift of Embracing Refuge
• 1 Gift of Condensed Might
• 1 Gift of Condensed Magic
• 38 Mystic Clovers","Объедините Gift of Janthir Wilds, Gift of the Homesteader, Дар Клобьярне Гейрра и Нюр Храммр в Mystic Forge, чтобы создать легендарное копьё Klobjarne Geirr.

Создаётся в Mystic Forge путём объединения:
• 1 Дара объятий убежища
• 1 Дара концентрированной мощи
• 1 Дара концентрированной магии
• 38 Мистических трилистников"
"Combine a Gift of Janthir Wilds, a Gift of the Homesteader, a Gift of Klobjarne Geirr, and Nyr Hrammr to create the legendary spear Klobjarne Geirr.

Created in the Mystic Forge by combining:
• 1 Gift of Recollector of Memories
• 100 Mystic Runestones 
• 1 Gift of the Mists
• 1 Gift of Research","Объедините Gift of Janthir Wilds, Gift of the Homesteader, Дар Клобьярне Гейрра и Нюр Храммр, чтобы создать легендарное копьё Klobjarne Geirr.

Создаётся в Mystic Forge путём объединения:
• 1 Дара собирателя воспоминаний
• 100 Мистических рунических камней
• 1 Дара туманов
• 1 Дара исследований"
"Combine a Gift of Recollector of Memories, 100 Mystic Runestones
Created in the Mystic Forge by combining:,
• 25 Tales of Adventure ,• 25 рассказов о приключениях
• 1 Gift of Bones ,
'• 1 Memory of Bearkin''s Hunts',
'• 1 Memory of Bearkin''s Victories'","Объедините Дар Воспоминателя Воспоминаний, 100 мистических рун
Создаётся в Мистической кузнице путём объединения:,
• 25 Сказаний о приключениях ,• 25 рассказов о приключениях
• 1 Дар костей ,
'• 1 Воспоминание об охотах Медвежьего рода',
'• 1 Воспоминание о победах Медвежьего рода'"
"Combine a Gift of the Mistburned Isles, a Gift of Shadows, a Gift of the Feast, and Orrax Contained in the Mystic Forge to create the legendary backpack and glider Orrax Manifested.

Created in the Mystic Forge by combining:
• 1 Gift of the Mursaat Ruins
• 1 Gift of Janthir Wanderlust
• 250 Mursaat Runestones
• 250 Mystic Runestones","Объедините Дар Опалённых Туманом островов, Gift of Shadows, Дар пира и «Заточённого Орракса» в Mystic Forge, чтобы создать легендарный рюкзак и планер «Явленного Орракса».

Создаётся в Mystic Forge путём объединения:
• 1 Gift of the Mursaat Ruins
• 1 Дар странствий Джантира
• 250 рунических камней мурсаатов
• 250 Мистических рунических камней"
"Combine a Gift of the Survivors, Gift of the People
Purchased from the Foothold Bivouac renown heart vendor in Starlit Weald in exchange for:,
• 1 Gift of the Tides,
• 1 Bloodstone Shard,
• 1 Gift of Research,
• 1 Gift of the Mists","Соедините «Gift of the Survivors», «Gift of the People»
Купить у торговца за сердечную признательность в лагере «Футхолд Бивуак» в Starlit Weald в обмен на:
• 1 «Gift of the Tides»,
• 1 Bloodstone Shard,
• 1 «Gift of Research»,
• 1 «Дар туманов»"
"Combine a Gift of the Survivors, a Gift of the People
Created by combining the following in the Mystic Forge:,
• A Gift of Adventure,
• A Gift of the Seas,
• A Bloodstone Shard,
• 250 Obsidian Shards","Объедините «Gift of the Survivors», «Gift of the People»
Создается путем комбинирования в Mystic Forge:
• «Дара приключений»,
• «Дара морей»,
• Осколка кровавого камня,
• 250 Obsidian Shards"
"Combine in the Mystic Forge a Gift of Sharpened Tip, a Gift of Metal, a Standing Stones Timepiece (or Remnant), and any weight of the Bearkin War Helm (or Remnant) to create Nyr Hrammr. 
Remnants can be bought from renown heart vendors if you lost the items.

Created in the Mystic Forge by combining:
• 6 Deldrimor Steel Spear Heads
• 6 Large Spiritwood Hafts
• 6 Vision Crystals
• 1 Memory of Bearkin's Adversaries","Объедините в Mystic Forge Gift of Sharpened Tip, Дар металла, Часы стоячих камней (или их остаток) и Боевой шлем медвежьего народа любого весового класса (или его остаток), чтобы создать Нюр Храммр.
Остатки можно купить у торговцев сердец почёта, если вы потеряли предметы.

Создаётся в Mystic Forge путём объединения:
• 6 наконечников копий из делдриморской стали
• 6 больших древок из духодрева
• 6 кристаллов видения
• 1 Память о противниках медвежьего народа"
"Combine in the Mystic Forge with Meaty Plant Food, Bloodstone Dust, and Thick Leather Sections to create a Package of Ley Line Dusted Plant Food.

<c=@flavor>This dust crackles and pops with magical energy.</c>","Соедините в Mystic Forge с Мясным растительным кормом, Пылью кровавого камня и Толстыми кожаными отрезками, чтобы создать Упаковку растительного корма с лей-пылью.

<c=@flavor>Эта пыль потрескивает и искрится магической энергией.</c>"
"Combine in the Mystic Forge with a Clay Pot, Bloodstone Dust, and Foxfire Clusters to create a Mists Infused Clay Pot.

<c=@flavor>A stone taken from the Mists, steeped in its power.</c>","Соедините в Mystic Forge с Глиняным горшком, Кровавой каменной пылью и Сгустками лисьего огня, чтобы создать Пропитанный туманом глиняный горшок.

<c=@flavor>Камень, взятый из Туманов, пропитанный их силой.</c>"
"Combine in the Mystic Forge with a Heat Stone, Bloodstone Bricks, and a +5 Agony Infusion to create a Destroyer Heated Stone.

<c=@flavor>A steaming hot stone from the core of a powerful Destroyer.</c>","Соедините в Mystic Forge с Камнем тепла, Кровавыми каменными кирпичами и +5 Инфузией агонии, чтобы создать Разогретый камень Разрушителя.

<c=@flavor>Парящий горячий камень из ядра могущественного Разрушителя.</c>"
"Combine this weapon in the Mystic Forge with:
• 1 Gift of The Flameseeker Prophecies
• 1 Gift of Mastery
• 1 Gift of Fortune</c>","Соедините это оружие в Mystic Forge с:
• 1 Gift of The Flameseeker Prophecies
• 1 Gift of Mastery
• 1 Gift of Fortune</c>"
"Combine this weapon in the Mystic Forge with:
• 1 Gift of Twilight
• 1 Gift of Mastery
• 1 Gift of Fortune</c>","Соедините это оружие в Mystic Forge с:
• 1 Gift of Twilight
• 1 Gift of Mastery
• 1 Gift of Fortune</c>"
"Complete 10 events for the Mist Wardens in Melandru's Lost Domain.
Required to gain access to the Mist Warden quartermaster.","Выполните 10 заданий для Стражей Туманов в Затерянном Домене Меландру.
Необходимо для получения доступа к торговцу «Страж Туманов»."
"Complete 10 events for the Olmakhan in the Underworld.
Required to gain access to the Olmakhan quartermaster.","Выполните 10 заданий для Олмакхана в Подземном мире.
Необходимо для получения доступа к квартальному снабженцу Олмахана."
"Complete events in Domain of Vabbi. Group events will grant more progress.

Earn bonus progress by defacing Joko during the ""Avoid detection and help cadets paint the great Palawa Joko monument"" event.","Выполняйте задания в Домене Вабби. За выполнение групповых заданий прогресс будет увеличиваться быстрее.

Получите дополнительный прогресс за осквернение изображения Джоко во время события «Избегайте обнаружения и помогите кадетам раскрасить великий памятник Палаве Джоко»."
"Complete events in Jahai Bluffs. Group events will award more progress.

Earn bonus progress by completing the ""Stop 'Joko' from recruiting the Awakened"" event.","Выполняйте задания в Ущелье Джахаи. За выполнение групповых заданий начисляется больше очков прогресса.

Получите дополнительный прогресс за выполнение события «Остановите Джоко от вербовки пробужденных»."
"Consumed automatically when acquired. Grants a small amount of volatile magic.<br>Traditional Olmakhan song. <c=@flavor>""May the sun shine on all our tomorrows, once this storm passes...""</c>
","Автоматически уничтожается при получении. Даёт небольшое количество нестабильной магии. <br>Традиционная песня олмаханцев. <c=@flavor>«Пусть солнце осветит все наши будущие дни, когда эта буря утихнет...»</c>
"
"Contains 5000 Karma.,
<c=@flavor>Thank you for all of your support over the years!</c>","Содержит 5000 кармы.,
<c=@flavor>Спасибо за вашу поддержку на протяжении многих лет!</c>"
"Contains an Executioner Outfit, which is usable in combat
Outfits are full sets of clothing that hide other armor. This will not change individual armor pieces, and you will still receive your current armor stats.","Содержит наряд палача, который можно использовать в бою
Наряды — это полные комплекты одежды, скрывающие другую броню. Это не изменит отдельные части брони, и вы по-прежнему будете получать текущие характеристики брони."
"Contains loot useful in exploring Auric Basin.,'«Содержит добычу, полезную при исследовании Золотой Чаши.'
Double-click to open.","Содержит добычу, полезную при исследовании Золотой Чаши.
Дважды щёлкните, чтобы открыть."
"Contains: ,
• Mini Spooky Raptor,
• Mini Spooky Skimmer,
• Mini Spooky Springer,
• Mini Spooky Jackal,
• Mini Spooky Griffon","Содержит: ,
• Мини-жуткий раптор,
• Мини-жуткий скиммер,
• Мини-жуткий спрингер,
• Мини-жуткий шакал,
• Мини-жуткий грифон"
"Craft %num2% item[s].

<c=@reminder>Items can be crafted at crafting stations in cities and guild halls once you've been trained by an appropriate master craftsman. Crafting uses the crafting materials you collect from gathering nodes and defeated enemies as you explore the world.</c>","Создай %num2% предмет[|ов|а].

<c=@reminder>Предметы можно создавать на специальных станциях в городах и гильдейских залах, после того как вас обучил соответствующий мастер-ремесленник. Для создания используются материалы, которые вы собираете с ресурсов и добываете у побежденных врагов во время исследования мира.</c>"
"Created by imbuing a Superior Rune of Scavenging at the Tamini Place of Power in Queensdale.,«Создано путём вливания высшей руны мародёрства в Месте силы Тамини в Квинсдейле.
This item only has value as part of a collection.","Создано путём вливания высшей руны мародёрства в Месте силы Тамини в Квинсдейле.,«Создано путём вливания высшей руны мародёрства в Месте силы Тамини в Квинсдейле.
Этот предмет имеет ценность только как часть коллекции."
Cri déséquilibrant,Дисбалансирующий крик
"Crystalline formations of dragon magic, veined with blue.
Emissaries in the Eye of the North have interest in these.,
Obtained from Priority Strikes or by combining shards.","Кристаллические образования драконьей магии, пронизанные голубым.
Эмиссары в Оке Севера заинтересованы в них.,
Получено из приоритетных ударов или комбинированием осколков."
"Das Ergebnis eines kleinen Wunsches, während eine kleine Sternschnuppe fiel.","Результат маленького желания, загаданного во время падения маленькой падающей звезды."
"Daytona Jaque,
982 Bloom 0XX1,
Unsworn","Дейтона Джак,
982 Блум 0XX1,
Неприсягнувший"
"Decima fesseln, indem Ihr die Kette Eurer Kriegsklaue um die Felsen und Bäume im Umkreis wickelt","Сковать Дециму, обмотав цепь вашего боевого когтя вокруг скал и деревьев поблизости."
Der Preis erhöht sich mit jedem Kauf.,Der Preis erhöht sich mit jedem Kauf.
Diese Skins ersetzen das Erscheinungsbild Eurer Ausrüstung und haben keine eigenen Werte.,Эти облики заменяют внешний вид вашего снаряжения и не имеют собственных характеристик.
